latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-11.5231,-50.48325,303.63,1.03,1.01,2025-08-24,50,T,56,6.1NRT,292.74,5.15,N
-11.52442,-50.49248,305.22,1.03,1.01,2025-08-24,50,T,63,6.1NRT,292.56,6.1,N
-10.81215,-46.3834,302.46,1.81,1.32,2025-08-24,50,T,49,6.1NRT,290.77,12.78,N
-10.81469,-46.39938,310.81,1.81,1.32,2025-08-24,50,T,81,6.1NRT,291.33,25.25,N
-10.80326,-46.40229,319.08,1.81,1.32,2025-08-24,50,T,98,6.1NRT,292.61,40.77,N
-10.80591,-46.41883,318.35,1.8,1.32,2025-08-24,50,T,97,6.1NRT,291.18,39.22,N
-10.79561,-46.4095,302.87,1.81,1.32,2025-08-24,50,T,52,6.1NRT,290.05,13.63,N
-11.54649,-51.90251,327.71,1.0,1.0,2025-08-24,50,T,100,6.1NRT,294.59,24.69,N
-11.54773,-51.91151,323.01,1.0,1.0,2025-08-24,50,T,100,6.1NRT,293.9,19.13,N
-11.53146,-51.85881,318.52,1.0,1.0,2025-08-24,50,T,97,6.1NRT,294.21,15.28,N
-11.5327,-51.8678,309.42,1.0,1.0,2025-08-24,50,T,42,6.1NRT,295.37,7.69,N
-11.53764,-51.90379,309.21,1.0,1.0,2025-08-24,50,T,27,6.1NRT,294.52,7.29,N
-11.53887,-51.91279,314.97,1.0,1.0,2025-08-24,50,T,70,6.1NRT,296.27,11.66,N
-11.52262,-51.86009,317.7,1.0,1.0,2025-08-24,50,T,91,6.1NRT,295.88,13.49,N
-11.52385,-51.86909,314.59,1.0,1.0,2025-08-24,50,T,49,6.1NRT,295.75,10.33,N
-11.53002,-51.91407,338.96,1.0,1.0,2025-08-24,50,T,100,6.1NRT,298.08,39.95,N
-11.53126,-51.92308,338.14,1.0,1.0,2025-08-24,50,T,100,6.1NRT,297.77,39.24,N
-11.51377,-51.86138,362.2,1.0,1.0,2025-08-24,50,T,100,6.1NRT,297.03,90.76,N
-11.51501,-51.87038,365.18,1.0,1.0,2025-08-24,50,T,100,6.1NRT,298.81,99.11,N
-11.51624,-51.87938,322.66,1.0,1.0,2025-08-24,50,T,100,6.1NRT,295.33,17.85,N
-11.52241,-51.92437,334.48,1.0,1.0,2025-08-24,50,T,100,6.1NRT,294.26,33.71,N
-11.82975,-55.21075,313.86,1.4,1.17,2025-08-24,50,T,88,6.1NRT,291.26,21.14,N
-11.83137,-55.22338,301.9,1.4,1.17,2025-08-24,50,T,45,6.1NRT,291.82,7.98,N
-10.75726,-48.27215,304.53,1.33,1.14,2025-08-24,50,T,28,6.1NRT,294.46,6.12,N
-10.46495,-46.8834,301.32,1.68,1.28,2025-08-24,50,T,40,6.1NRT,290.81,9.41,N
-10.40534,-47.1693,303.02,1.61,1.25,2025-08-24,50,T,50,6.1NRT,292.67,8.64,N
-10.40755,-47.18368,317.74,1.6,1.25,2025-08-24,50,T,96,6.1NRT,294.48,30.46,N
-11.29892,-53.95792,303.99,1.16,1.07,2025-08-24,50,T,58,6.1NRT,293.83,6.93,N
-12.00425,-61.02633,307.54,3.97,1.85,2025-08-24,50,T,43,6.1NRT,290.58,60.61,N
-11.98785,-61.028,317.44,3.97,1.85,2025-08-24,50,T,78,6.1NRT,291.85,117.36,N
-10.60998,-50.15472,311.21,1.07,1.03,2025-08-24,50,T,82,6.1NRT,293.27,11.06,N
-10.60087,-50.15609,323.46,1.07,1.03,2025-08-24,50,T,100,6.1NRT,292.6,23.17,N
-11.99757,-61.03217,324.66,3.97,1.85,2025-08-24,50,T,100,6.1NRT,291.84,171.14,N
-10.59448,-50.17656,322.64,1.07,1.03,2025-08-24,50,T,100,6.1NRT,293.74,21.88,N
-10.59584,-50.18609,373.99,1.07,1.03,2025-08-24,50,T,100,6.1NRT,300.06,142.63,N
-10.5972,-50.19561,338.11,1.07,1.03,2025-08-24,50,T,100,6.1NRT,295.47,43.8,N
-10.63166,-51.62118,309.11,1.0,1.0,2025-08-24,50,T,76,6.1NRT,297.11,7.86,N
-9.82822,-47.75577,307.22,1.49,1.21,2025-08-24,50,T,71,6.1NRT,294.43,11.05,N
-9.83023,-47.76889,303.94,1.49,1.2,2025-08-24,50,T,58,6.1NRT,293.59,7.47,N
-10.61053,-55.41305,321.14,1.39,1.17,2025-08-24,50,T,100,6.1NRT,293.87,30.45,N
-9.02639,-47.64627,305.68,1.57,1.23,2025-08-24,50,T,65,6.1NRT,294.36,9.8,N
-8.89905,-47.33033,303.81,1.66,1.27,2025-08-24,50,T,57,6.1NRT,292.17,10.52,N
-8.76436,-46.75667,312.06,1.85,1.33,2025-08-24,50,T,74,6.1NRT,295.71,23.58,N
-8.75262,-46.75834,307.59,1.85,1.33,2025-08-24,50,T,50,6.1NRT,293.34,17.04,N
-8.8057,-48.78362,302.39,1.32,1.14,2025-08-24,50,T,49,6.1NRT,291.87,6.49,N
-8.18424,-45.08779,304.15,2.56,1.54,2025-08-24,50,T,59,6.1NRT,291.06,24.06,N
-8.83859,-49.90077,317.48,1.14,1.06,2025-08-24,50,T,95,6.1NRT,297.25,15.9,N
-8.84007,-49.91085,307.99,1.14,1.06,2025-08-24,50,T,68,6.1NRT,295.76,7.18,N
-8.76595,-49.96951,304.8,1.13,1.06,2025-08-24,50,T,36,6.1NRT,294.0,5.96,N
-8.76741,-49.97955,327.26,1.13,1.06,2025-08-24,50,T,100,6.1NRT,296.03,28.6,N
-8.76887,-49.98958,334.81,1.13,1.06,2025-08-24,50,T,100,6.1NRT,296.66,40.32,N
-8.77033,-49.99959,305.35,1.13,1.06,2025-08-24,50,T,59,6.1NRT,294.0,5.93,N
-8.75953,-49.99094,313.03,1.13,1.06,2025-08-24,50,T,86,6.1NRT,294.29,12.19,N
-8.54144,-48.86607,308.06,1.31,1.14,2025-08-24,50,T,61,6.1NRT,293.98,9.16,N
-8.51135,-48.87048,304.09,1.31,1.14,2025-08-24,50,T,14,6.1NRT,293.83,6.2,N
-8.51309,-48.88211,304.62,1.31,1.14,2025-08-24,50,T,24,6.1NRT,293.96,6.67,N
-8.85813,-52.03938,311.99,1.0,1.0,2025-08-24,50,T,84,6.1NRT,296.7,8.76,N
-8.85937,-52.04827,315.42,1.0,1.0,2025-08-24,50,T,91,6.1NRT,298.06,11.71,N
-8.71164,-51.13338,315.25,1.03,1.01,2025-08-24,50,T,91,6.1NRT,293.31,12.78,N
-8.71292,-51.1425,323.9,1.03,1.01,2025-08-24,50,T,100,6.1NRT,293.93,21.36,N
-8.70398,-51.14382,309.33,1.03,1.01,2025-08-24,50,T,77,6.1NRT,292.97,9.2,N
-9.80442,-61.20883,307.15,3.82,1.83,2025-08-24,50,T,70,6.1NRT,294.96,42.71,N
-7.62161,-45.24419,306.5,2.55,1.54,2025-08-24,50,T,68,6.1NRT,293.07,24.74,N
-9.52249,-60.55405,306.43,3.35,1.73,2025-08-24,50,T,68,6.1NRT,295.23,31.65,N
-8.0646,-49.6547,312.65,1.2,1.09,2025-08-24,50,T,85,6.1NRT,294.83,12.94,N
-27.94265,-65.11219,332.87,2.24,1.45,2025-08-24,221,T,100,6.1NRT,277.49,122.82,N
-27.94699,-65.13438,329.95,2.23,1.45,2025-08-24,221,T,100,6.1NRT,277.09,110.09,N
-27.92992,-65.11539,328.11,2.24,1.45,2025-08-24,221,T,100,6.1NRT,274.73,102.82,N
-27.93428,-65.13757,326.97,2.23,1.45,2025-08-24,221,T,100,6.1NRT,274.73,98.41,N
3.59771,-72.07749,315.88,2.68,1.57,2025-08-24,232,T,92,6.1NRT,289.24,56.07,N
3.59452,-72.10092,308.02,2.66,1.57,2025-08-24,232,T,73,6.1NRT,289.3,32.07,N
3.59007,-72.08312,312.25,2.68,1.57,2025-08-24,232,T,84,6.1NRT,289.89,40.93,N
3.60388,-72.08493,306.12,2.68,1.57,2025-08-24,232,T,43,6.1NRT,287.54,25.87,N
-6.19377,-42.98401,306.59,1.75,1.3,2025-08-24,518,A,69,6.1NRT,294.91,12.08,N
-7.01915,-44.62932,311.69,2.29,1.46,2025-08-24,518,A,83,6.1NRT,292.71,33.36,N
-7.01709,-44.63631,312.52,2.29,1.46,2025-08-24,518,A,85,6.1NRT,292.97,35.86,N
-7.69718,-42.12662,305.06,1.43,1.18,2025-08-24,518,A,63,6.1NRT,293.08,10.29,N
-10.60217,-44.32591,331.1,1.85,1.33,2025-08-24,518,A,100,6.1NRT,291.79,76.3,N
-10.60492,-44.30956,315.67,1.85,1.33,2025-08-24,518,A,92,6.1NRT,290.88,35.8,N
-13.03707,-45.22255,309.72,1.95,1.36,2025-08-24,521,A,78,6.1NRT,288.38,29.5,N
-13.04899,-45.2247,306.82,1.95,1.36,2025-08-24,521,A,53,6.1NRT,288.37,23.61,N
-12.734,-48.11815,304.19,3.34,1.72,2025-08-24,521,A,37,6.1NRT,293.85,29.14,N
-13.4729,-47.01371,304.98,2.64,1.56,2025-08-24,521,A,62,6.1NRT,292.1,26.48,N
-14.80662,-47.90969,304.59,2.91,1.63,2025-08-24,521,A,61,6.1NRT,287.43,36.82,N
-14.93973,-48.00002,303.01,2.94,1.63,2025-08-24,521,A,53,6.1NRT,289.34,34.53,N
-17.59964,-44.3014,350.33,1.39,1.17,2025-08-24,521,A,100,6.1NRT,287.25,104.06,N
-17.60177,-44.28862,342.62,1.38,1.16,2025-08-24,521,A,100,6.1NRT,286.55,79.62,N
-17.6081,-44.29681,364.39,1.38,1.16,2025-08-24,521,A,100,6.1NRT,287.6,161.87,N
-16.79205,-51.34681,306.65,4.82,2.0,2025-08-24,521,A,69,6.1NRT,286.13,94.65,N
-16.79027,-51.35434,303.99,4.82,2.0,2025-08-24,521,A,48,6.1NRT,286.26,70.67,N
-19.62472,-43.17828,303.83,1.12,1.06,2025-08-24,521,A,57,6.1NRT,286.06,9.49,N
-19.63231,-43.19046,300.93,1.13,1.06,2025-08-24,521,A,35,6.1NRT,284.23,7.53,N
-19.63398,-43.1801,313.2,1.12,1.06,2025-08-24,521,A,87,6.1NRT,284.47,17.1,N
-20.23371,-40.23746,307.72,1.02,1.01,2025-08-24,521,A,67,6.1NRT,293.0,7.91,N
-20.24261,-40.23888,334.35,1.02,1.01,2025-08-24,521,A,100,6.1NRT,293.77,34.75,N
-20.73538,-41.76485,302.42,1.01,1.0,2025-08-24,521,A,49,6.1NRT,287.04,7.21,N
-20.0805,-46.10757,304.77,1.66,1.27,2025-08-24,521,A,62,6.1NRT,284.48,19.36,N
-20.37637,-45.61683,300.83,1.51,1.21,2025-08-24,521,A,34,6.1NRT,285.96,11.1,N
-20.37884,-45.60287,324.91,1.51,1.21,2025-08-24,521,A,100,6.1NRT,285.86,45.82,N
-20.3718,-46.7388,303.92,1.82,1.32,2025-08-24,521,A,57,6.1NRT,289.43,16.18,N
-21.2709,-43.74897,309.63,1.14,1.07,2025-08-24,523,A,78,6.1NRT,282.55,15.3,N
-22.08051,-39.82616,307.08,1.07,1.03,2025-08-24,523,A,51,6.1NRT,293.7,7.63,N
-20.33616,-51.70197,302.53,4.25,1.91,2025-08-24,523,A,33,6.1NRT,286.97,46.28,N
-20.34425,-51.66371,305.8,4.22,1.9,2025-08-24,523,A,62,6.1NRT,287.1,63.18,N
-20.36074,-51.66766,309.44,4.22,1.9,2025-08-24,523,A,77,6.1NRT,287.75,83.4,N
-20.34191,-51.70833,303.81,4.25,1.91,2025-08-24,523,A,57,6.1NRT,286.48,57.38,N
-20.35027,-51.66995,321.56,4.22,1.9,2025-08-24,523,A,100,6.1NRT,288.0,169.93,N
-22.13958,-43.65284,300.85,1.11,1.05,2025-08-24,523,A,34,6.1NRT,286.78,6.7,N
-21.69861,-46.90269,300.79,1.76,1.3,2025-08-24,523,A,34,6.1NRT,290.43,11.55,N
-22.7988,-43.68796,312.75,1.09,1.04,2025-08-24,523,A,86,6.1NRT,292.8,12.69,N
-22.90187,-43.73545,309.47,1.1,1.04,2025-08-24,523,A,76,6.1NRT,295.34,8.56,N
-23.30858,-45.53165,332.71,1.33,1.14,2025-08-24,523,A,100,6.1NRT,289.85,52.41,N
-23.36483,-46.85545,310.79,1.62,1.25,2025-08-24,523,A,81,6.1NRT,287.11,23.41,N
-23.36644,-46.86159,306.69,1.62,1.25,2025-08-24,523,A,69,6.1NRT,286.75,19.11,N
-23.32232,-47.84024,314.05,1.9,1.35,2025-08-24,523,A,88,6.1NRT,288.34,36.74,N
-23.10618,-49.96574,300.14,2.74,1.58,2025-08-24,523,A,19,6.1NRT,283.59,26.54,N
-21.2565,-65.77518,338.78,1.0,1.0,2025-08-24,701,A,100,6.1NRT,277.5,46.62,N
-21.2579,-65.76582,327.82,1.0,1.0,2025-08-24,701,A,100,6.1NRT,276.24,31.28,N
-27.91646,-65.11896,336.04,1.14,1.07,2025-08-24,703,A,100,6.1NRT,272.21,51.1,N
-27.91794,-65.10756,327.76,1.15,1.07,2025-08-24,703,A,100,6.1NRT,272.52,37.61,N
-27.92737,-65.10911,305.8,1.15,1.07,2025-08-24,703,A,66,6.1NRT,271.41,14.81,N
-29.5228,-62.42517,300.35,1.72,1.29,2025-08-24,703,A,25,6.1NRT,271.57,20.25,N
-4.9547,-55.82229,307.74,2.32,1.47,2025-08-24,657,A,72,6.1NRT,292.73,24.21,N
-28.93718,-70.45633,305.79,1.14,1.06,2025-08-24,703,A,66,6.1NRT,275.56,14.4,N
-5.73951,-57.59108,308.87,1.73,1.29,2025-08-24,657,A,74,6.1NRT,294.08,15.8,N
-5.74168,-57.57592,317.5,1.73,1.29,2025-08-24,657,A,95,6.1NRT,294.53,31.05,N
-5.75081,-57.59277,305.17,1.73,1.29,2025-08-24,657,A,57,6.1NRT,293.68,10.85,N
-5.75301,-57.57757,309.34,1.73,1.29,2025-08-24,657,A,77,6.1NRT,293.71,17.14,N
-5.75098,-57.58448,311.91,1.73,1.29,2025-08-24,657,A,49,6.1NRT,294.08,19.95,N
-5.41807,-60.16716,319.45,1.15,1.07,2025-08-24,657,A,99,6.1NRT,294.56,19.53,N
-5.42745,-60.1685,321.92,1.15,1.07,2025-08-24,657,A,100,6.1NRT,295.35,21.89,N
-5.42892,-60.15843,308.22,1.15,1.07,2025-08-24,657,A,69,6.1NRT,294.36,8.07,N
-5.44326,-60.19133,305.69,1.15,1.07,2025-08-24,657,A,36,6.1NRT,294.03,6.32,N
-5.44474,-60.18127,307.1,1.15,1.07,2025-08-24,657,A,5,6.1NRT,294.09,6.9,N
-5.45263,-60.19267,303.84,1.15,1.07,2025-08-24,657,A,18,6.1NRT,293.57,5.05,N
-5.45412,-60.18261,306.34,1.15,1.07,2025-08-24,657,A,45,6.1NRT,293.7,6.82,N
-5.61141,-60.23803,304.03,1.15,1.07,2025-08-24,657,A,58,6.1NRT,293.1,6.16,N
-5.61288,-60.22799,303.67,1.15,1.07,2025-08-24,657,A,56,6.1NRT,293.45,5.94,N
-5.80125,-59.21829,304.34,1.32,1.14,2025-08-24,657,A,20,6.1NRT,293.38,6.58,N
-6.31093,-59.8725,304.12,1.22,1.1,2025-08-24,657,A,59,6.1NRT,293.98,6.77,N
-6.6846,-58.84982,310.5,1.44,1.19,2025-08-24,657,A,80,6.1NRT,293.0,15.77,N
-6.67965,-58.85586,308.11,1.44,1.19,2025-08-24,657,A,74,6.1NRT,292.73,13.25,N
-6.57689,-59.87472,303.82,1.23,1.1,2025-08-24,657,A,57,6.1NRT,293.63,6.98,N
-7.5486,-63.85537,317.0,1.03,1.01,2025-08-24,657,A,94,6.1NRT,295.95,14.29,N
-7.55748,-63.85671,309.07,1.03,1.01,2025-08-24,657,A,70,6.1NRT,294.73,8.03,N
-7.97081,-63.07488,305.71,1.0,1.0,2025-08-24,657,A,65,6.1NRT,293.48,6.2,N
-8.13413,-62.85943,307.96,1.0,1.0,2025-08-24,657,A,73,6.1NRT,294.63,7.34,N
-8.60665,-62.59231,319.6,1.01,1.0,2025-08-24,659,A,99,6.1NRT,296.42,16.51,N
-8.61414,-62.6025,308.34,1.01,1.0,2025-08-24,659,A,11,6.1NRT,295.56,6.88,N
-8.63236,-62.62015,309.18,1.01,1.0,2025-08-24,659,A,77,6.1NRT,293.46,9.09,N
-9.14501,-59.45391,312.78,1.42,1.18,2025-08-24,659,A,86,6.1NRT,296.03,17.77,N
-9.15007,-59.49285,317.82,1.41,1.18,2025-08-24,659,A,83,6.1NRT,296.64,23.96,N
-9.15183,-59.4804,324.8,1.41,1.18,2025-08-24,659,A,64,6.1NRT,297.67,33.57,N
-9.15359,-59.46796,333.47,1.42,1.18,2025-08-24,659,A,100,6.1NRT,299.47,51.5,N
-9.15536,-59.45538,329.99,1.42,1.18,2025-08-24,659,A,100,6.1NRT,298.7,45.09,N
-9.15863,-59.50675,304.35,1.41,1.17,2025-08-24,659,A,60,6.1NRT,294.06,9.27,N
-9.16217,-59.48183,320.4,1.41,1.18,2025-08-24,659,A,37,6.1NRT,295.16,25.29,N
-9.16394,-59.46937,323.45,1.42,1.18,2025-08-24,659,A,62,6.1NRT,296.66,30.13,N
-9.19248,-59.61882,307.93,1.39,1.17,2025-08-24,659,A,71,6.1NRT,295.42,10.48,N
-8.88642,-62.39595,304.99,1.02,1.01,2025-08-24,659,A,38,6.1NRT,294.86,5.31,N
-9.1321,-60.77293,306.07,1.18,1.08,2025-08-24,659,A,67,6.1NRT,294.68,8.47,N
-8.91034,-62.41783,313.47,1.02,1.01,2025-08-24,659,A,46,6.1NRT,294.73,10.07,N
-9.16556,-60.80919,311.52,1.17,1.08,2025-08-24,659,A,83,6.1NRT,294.63,13.02,N
-9.17067,-60.80605,314.45,1.17,1.08,2025-08-24,659,A,89,6.1NRT,294.51,16.27,N
-9.20206,-60.78928,329.16,1.18,1.08,2025-08-24,659,A,100,6.1NRT,296.26,34.47,N
-9.20354,-60.77888,306.25,1.18,1.08,2025-08-24,659,A,25,6.1NRT,293.81,7.55,N
-9.23155,-60.91978,311.42,1.16,1.07,2025-08-24,659,A,82,6.1NRT,294.14,12.84,N
-9.00526,-63.62966,305.54,1.0,1.0,2025-08-24,659,A,65,6.1NRT,294.36,5.9,N
-9.65044,-59.63778,306.42,1.4,1.17,2025-08-24,659,A,68,6.1NRT,296.05,10.76,N
-9.33132,-63.19028,309.24,1.0,1.0,2025-08-24,659,A,77,6.1NRT,294.34,8.36,N
-9.01355,-65.39014,307.62,1.13,1.06,2025-08-24,659,A,72,6.1NRT,293.97,8.69,N
-9.0151,-65.38017,315.87,1.13,1.06,2025-08-24,659,A,92,6.1NRT,294.98,16.07,N
-8.99945,-65.69683,310.25,1.17,1.08,2025-08-24,659,A,80,6.1NRT,294.97,10.55,N
-9.00727,-65.70867,316.45,1.18,1.08,2025-08-24,659,A,90,6.1NRT,295.55,15.84,N
-9.00892,-65.69828,332.09,1.17,1.08,2025-08-24,659,A,100,6.1NRT,298.24,37.04,N
-9.01055,-65.68799,312.31,1.17,1.08,2025-08-24,659,A,58,6.1NRT,295.73,11.77,N
-9.01674,-65.71014,316.89,1.18,1.08,2025-08-24,659,A,93,6.1NRT,295.56,15.97,N
-9.01839,-65.69975,331.05,1.17,1.08,2025-08-24,659,A,100,6.1NRT,297.78,34.93,N
-9.02001,-65.68946,310.97,1.17,1.08,2025-08-24,659,A,46,6.1NRT,295.56,10.3,N
-9.02621,-65.71167,317.08,1.18,1.08,2025-08-24,659,A,94,6.1NRT,295.71,16.52,N
-9.04515,-65.71465,306.78,1.18,1.08,2025-08-24,659,A,24,6.1NRT,294.73,6.82,N
-9.81524,-64.26335,304.5,1.02,1.01,2025-08-24,659,A,60,6.1NRT,294.32,5.51,N
-10.41095,-64.42564,305.26,1.02,1.01,2025-08-24,659,A,56,6.1NRT,293.44,6.55,N
-10.41235,-64.41656,312.06,1.02,1.01,2025-08-24,659,A,84,6.1NRT,293.76,10.86,N
-10.41983,-64.42701,313.95,1.02,1.01,2025-08-24,659,A,88,6.1NRT,289.58,13.05,N
-11.99237,-61.0224,312.55,1.23,1.1,2025-08-24,659,A,85,6.1NRT,292.14,15.14,N
-11.99664,-61.01736,308.43,1.23,1.1,2025-08-24,659,A,74,6.1NRT,291.69,11.8,N
-12.58576,-60.36269,300.58,1.38,1.16,2025-08-24,659,A,30,6.1NRT,289.54,7.33,N
-12.58741,-60.35049,302.95,1.38,1.16,2025-08-24,659,A,52,6.1NRT,291.23,9.44,N
-12.29825,-64.95271,301.16,1.03,1.01,2025-08-24,659,A,11,6.1NRT,288.9,4.05,N
-12.57075,-64.92934,309.04,1.02,1.01,2025-08-24,659,A,65,6.1NRT,272.82,10.16,N
-12.73717,-64.20405,306.68,1.0,1.0,2025-08-24,659,A,69,6.1NRT,291.52,7.01,N
-14.65062,-56.56371,302.49,2.88,1.62,2025-08-24,659,A,49,6.1NRT,288.54,25.32,N
-6.95696,-35.19395,310.86,1.01,1.0,2025-08-24,1134,T,60,6.1NRT,296.55,5.53,D
-8.05684,-44.98867,312.19,3.64,1.79,2025-08-24,1134,T,57,6.1NRT,297.54,36.41,D
-8.22323,-45.1225,339.8,3.71,1.8,2025-08-24,1134,T,90,6.1NRT,297.63,246.08,D
-8.22844,-45.09046,333.89,3.68,1.8,2025-08-24,1134,T,86,6.1NRT,298.05,182.79,D
-5.25357,-36.70312,316.45,1.05,1.03,2025-08-24,1134,T,65,6.1NRT,298.08,6.62,D
-8.21665,-45.12705,325.93,3.71,1.8,2025-08-24,1134,T,80,6.1NRT,297.38,118.92,D
-8.22204,-45.09544,337.73,3.68,1.8,2025-08-24,1134,T,89,6.1NRT,298.93,221.54,D
-10.46908,-46.89352,319.7,4.61,1.97,2025-08-24,1136,T,74,6.1NRT,297.17,100.93,D
-23.33175,-47.84316,307.04,2.9,1.62,2025-08-24,1140,T,65,6.1NRT,290.79,29.19,D
-11.28091,-42.03494,322.69,1.85,1.33,2025-08-24,1136,T,78,6.1NRT,296.36,34.53,D
-24.95189,-42.46847,321.55,1.18,1.08,2025-08-24,1140,T,74,6.1NRT,293.76,23.69,D
-11.28355,-42.01839,311.18,1.85,1.33,2025-08-24,1136,T,60,6.1NRT,297.17,9.05,D
-11.29048,-42.02583,316.0,1.85,1.33,2025-08-24,1136,T,54,6.1NRT,297.92,16.3,D
-10.45319,-46.89646,318.03,4.61,1.97,2025-08-24,1136,T,60,6.1NRT,297.76,85.14,D
-10.4705,-46.89927,312.39,4.61,1.97,2025-08-24,1136,T,21,6.1NRT,296.86,44.58,D
-10.81073,-46.41082,308.46,4.17,1.89,2025-08-24,1136,T,45,6.1NRT,296.15,32.53,D
-10.81525,-46.41922,309.35,4.17,1.89,2025-08-24,1136,T,51,6.1NRT,295.88,38.24,D
-11.27456,-44.96842,308.03,3.14,1.68,2025-08-24,1136,T,47,6.1NRT,295.51,20.58,D
-12.99144,-45.22116,310.74,3.05,1.66,2025-08-24,1136,T,39,6.1NRT,297.0,23.81,D
-12.99237,-45.22699,310.0,3.05,1.66,2025-08-24,1136,T,43,6.1NRT,296.69,21.88,D
-13.03605,-45.235,313.05,3.05,1.66,2025-08-24,1136,T,57,6.1NRT,296.14,33.39,D
-13.04077,-45.20789,313.18,3.03,1.66,2025-08-24,1136,T,59,6.1NRT,296.67,33.84,D
-13.04139,-45.2153,317.04,3.03,1.66,2025-08-24,1136,T,57,6.1NRT,296.92,48.53,D
-14.12709,-42.11268,314.36,1.67,1.27,2025-08-24,1136,T,67,6.1NRT,296.66,14.98,D
-14.77426,-45.37849,310.0,2.88,1.62,2025-08-24,1136,T,57,6.1NRT,296.73,24.05,D
-14.77703,-45.38502,308.53,2.88,1.62,2025-08-24,1136,T,41,6.1NRT,297.03,18.86,D
-16.18222,-43.63346,321.3,1.98,1.37,2025-08-24,1136,T,78,6.1NRT,297.62,40.05,D
-16.18632,-43.64022,314.8,1.98,1.37,2025-08-24,1136,T,62,6.1NRT,297.23,21.88,D
-17.55277,-44.2543,310.13,2.08,1.4,2025-08-24,1138,T,63,6.1NRT,295.54,18.81,D
-17.55849,-44.24139,307.91,2.07,1.4,2025-08-24,1138,T,47,6.1NRT,295.62,12.73,D
-17.60999,-44.31025,307.65,2.09,1.41,2025-08-24,1138,T,57,6.1NRT,295.33,14.15,D
-19.93107,-40.38655,307.77,1.09,1.04,2025-08-24,1138,T,56,6.1NRT,295.29,4.94,D
-19.63059,-43.18481,317.42,1.58,1.24,2025-08-24,1138,T,76,6.1NRT,293.32,25.17,D
-20.23972,-40.24073,320.58,1.07,1.03,2025-08-24,1138,T,69,6.1NRT,298.99,14.61,D
-20.3866,-45.61597,314.02,2.3,1.47,2025-08-24,1138,T,71,6.1NRT,294.69,30.6,D
-20.39051,-45.59423,306.92,2.29,1.47,2025-08-24,1138,T,27,6.1NRT,294.69,12.92,D
-20.38407,-45.62243,307.07,2.3,1.47,2025-08-24,1138,T,57,6.1NRT,294.34,16.09,D
-20.38811,-45.60082,312.57,2.29,1.47,2025-08-24,1138,T,69,6.1NRT,294.76,28.95,D
-21.34122,-41.00748,326.32,1.12,1.05,2025-08-24,1138,T,82,6.1NRT,299.72,22.42,D
-21.34285,-40.99694,310.71,1.12,1.05,2025-08-24,1138,T,61,6.1NRT,299.24,5.44,D
-21.86024,-41.33009,313.63,1.14,1.06,2025-08-24,1138,T,68,6.1NRT,298.38,10.07,D
-22.45173,-42.30273,308.75,1.25,1.11,2025-08-24,1138,T,64,6.1NRT,296.71,8.16,D
-22.59282,-43.30502,306.75,1.43,1.18,2025-08-24,1138,T,57,6.1NRT,295.51,6.91,D
-22.9108,-43.73994,308.54,1.51,1.21,2025-08-24,1138,T,46,6.1NRT,296.47,8.41,D
-10.92488,-61.95612,316.21,1.02,1.01,2025-08-24,1314,T,68,6.1NRT,298.74,8.98,D
-11.81349,-57.36906,317.05,1.46,1.19,2025-08-24,1314,T,55,6.1NRT,303.95,18.0,D
-11.69463,-60.18724,309.8,1.04,1.02,2025-08-24,1314,T,49,6.1NRT,299.04,6.4,D
-11.70362,-60.18851,314.39,1.04,1.02,2025-08-24,1314,T,70,6.1NRT,299.95,10.34,D
-12.64142,-54.05721,310.9,2.7,1.57,2025-08-24,1314,T,13,6.1NRT,298.02,19.0,D
-11.99053,-61.02642,322.68,1.0,1.0,2025-08-24,1314,T,79,6.1NRT,294.3,17.49,D
-11.99182,-61.01741,328.86,1.0,1.0,2025-08-24,1314,T,84,6.1NRT,293.14,24.82,D
-11.99939,-61.02769,325.66,1.0,1.0,2025-08-24,1314,T,82,6.1NRT,293.14,19.38,D
-12.00067,-61.01868,336.65,1.0,1.0,2025-08-24,1314,T,89,6.1NRT,293.2,34.31,D
-13.00727,-56.8907,320.59,1.64,1.26,2025-08-24,1314,T,58,6.1NRT,295.97,26.32,D
-13.34416,-54.4043,321.16,2.6,1.55,2025-08-24,1314,T,38,6.1NRT,305.03,40.35,D
-13.34679,-54.38075,319.56,2.61,1.55,2025-08-24,1314,T,19,6.1NRT,299.4,37.55,D
-12.29623,-63.96203,315.93,1.17,1.08,2025-08-24,1314,T,76,6.1NRT,293.45,15.71,D
-14.13018,-53.99733,331.95,2.87,1.62,2025-08-24,1314,T,85,6.1NRT,300.65,105.19,D
-14.13306,-53.97081,319.05,2.88,1.62,2025-08-24,1314,T,71,6.1NRT,300.22,39.75,D
-14.14446,-53.99919,320.88,2.87,1.62,2025-08-24,1314,T,75,6.1NRT,300.65,45.47,D
-14.29714,-52.98312,318.72,3.47,1.75,2025-08-24,1314,T,71,6.1NRT,301.41,52.44,D
-12.98034,-63.83751,321.58,1.13,1.06,2025-08-24,1314,T,76,6.1NRT,292.46,21.24,D
-12.96761,-64.02088,306.94,1.16,1.07,2025-08-24,1314,T,64,6.1NRT,294.66,5.59,D
-13.50206,-62.05785,316.16,1.0,1.0,2025-08-24,1314,T,76,6.1NRT,289.83,13.49,D
